"microbe","microbe_hmdad_author_svd64_000","microbe_hmdad_author_svd64_001","microbe_hmdad_author_svd64_002","microbe_hmdad_author_svd64_003","microbe_hmdad_author_svd64_004","microbe_hmdad_author_svd64_005","microbe_hmdad_author_svd64_006","microbe_hmdad_author_svd64_007","microbe_hmdad_author_svd64_008","microbe_hmdad_author_svd64_009","microbe_hmdad_author_svd64_010","microbe_hmdad_author_svd64_011","microbe_hmdad_author_svd64_012","microbe_hmdad_author_svd64_013","microbe_hmdad_author_svd64_014","microbe_hmdad_author_svd64_015","microbe_hmdad_author_svd64_016","microbe_hmdad_author_svd64_017","microbe_hmdad_author_svd64_018","microbe_hmdad_author_svd64_019","microbe_hmdad_author_svd64_020","microbe_hmdad_author_svd64_021","microbe_hmdad_author_svd64_022","microbe_hmdad_author_svd64_023","microbe_hmdad_author_svd64_024","microbe_hmdad_author_svd64_025","microbe_hmdad_author_svd64_026","microbe_hmdad_author_svd64_027","microbe_hmdad_author_svd64_028","microbe_hmdad_author_svd64_029","microbe_hmdad_author_svd64_030","microbe_hmdad_author_svd64_031","microbe_hmdad_author_svd64_032","microbe_hmdad_author_svd64_033","microbe_hmdad_author_svd64_034","microbe_hmdad_author_svd64_035","microbe_hmdad_author_svd64_036","microbe_hmdad_author_svd64_037","microbe_hmdad_author_svd64_038","microbe_hmdad_author_svd64_039","microbe_hmdad_author_svd64_040","microbe_hmdad_author_svd64_041","microbe_hmdad_author_svd64_042","microbe_hmdad_author_svd64_043","microbe_hmdad_author_svd64_044","microbe_hmdad_author_svd64_045","microbe_hmdad_author_svd64_046","microbe_hmdad_author_svd64_047","microbe_hmdad_author_svd64_048","microbe_hmdad_author_svd64_049","microbe_hmdad_author_svd64_050","microbe_hmdad_author_svd64_051","microbe_hmdad_author_svd64_052","microbe_hmdad_author_svd64_053","microbe_hmdad_author_svd64_054","microbe_hmdad_author_svd64_055","microbe_hmdad_author_svd64_056","microbe_hmdad_author_svd64_057","microbe_hmdad_author_svd64_058","microbe_hmdad_author_svd64_059","microbe_hmdad_author_svd64_060","microbe_hmdad_author_svd64_061","microbe_hmdad_author_svd64_062","microbe_hmdad_author_svd64_063"
"Bacteroides plebeius","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides plebeus","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides salyersiae","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides sartorii","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides sp","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides sp.","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides sp. CAG: 927","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides sp. CJ78","1.9279168","-3.2101667","0.31385493","-0.060428508","-3.1855445","1.4494747","0.34990507","-1.1026248","-1.77366","-0.22357835","-0.23664786","-0.13767503","1.0243379","0.71920216","-2.9917536","-0.97242826","2.2788167","0.05329866","-0.54011524","0.11389014","-2.577767","-0.87139225","2.3972971","-0.091699556","-0.045692295","-1.320697","0.43819758","-0.346529","1.5410769","-0.20779602","1.83465","-0.68482083","-5.80746","0.88751394","4.068758","-2.9168324","2.2204196","3.8250313","-6.2267876","0.9702227","-3.6420317","-3.0223916","-0.054711882","0.48075488","7.701979","-0.7890949","1.2784193","-0.512757","4.404694","6.532264","-1.1879445","2.1601872","2.5325181","1.3477412","-2.30009","-0.6275743","-6.6905775","2.667847","-7.2425528","0.373733","2.388925","3.9798985","3.6359272","-4.1410394"
"Bacteroides sp. D20","1.5275213","2.582325","7.8953385","-3.969094","-0.53577757","-0.9880214","0.33094648","0.21780853","2.4605274","1.5032264","4.659022","1.9669327","-2.3240244","-0.62858105","0.21777013","-0.90826195","-0.42903784","-0.32174933","-0.69714105","-0.0013444596","-1.419449","-0.5015917","-1.4431957","2.3071938","5.9218593","-0.8834001","-2.9856677","-0.5502504","-1.2470229","2.4907362","-2.849116","1.7842537","1.1779158","-0.6481903","-2.8854537","-1.0651351","1.0558835","4.688777","-0.23658587","0.29345742","1.6526358","-1.8627735","-2.092336","1.2547749","-0.7245092","0.9843562","2.3712735","0.6846757","2.2619014","-1.6671885","0.57388777","0.61845136","-2.7536895","-0.85371464","-5.0622487","2.7559552","0.88886577","1.2401395","-0.9363457","-4.400914","-1.0106422","4.30247","-0.3598884","-4.8597817"
"Bacteroides species","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides spp","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides spp.","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides stercoris","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides thetaiotamicron","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides thetaiotaomicron","3.8050687","-2.5197213","-0.7592636","0.46452197","-3.3308303","0.45631218","6.838499","0.35644233","-0.039290227","-2.569924","2.8517802","0.34296468","1.8935606","-1.2167664","-0.43056893","0.34543306","-2.2722478","-2.3690186","-2.0025327","-0.043823514","-1.8564386","-0.9381008","0.012936043","0.78917587","-3.4500878","1.9809004","0.039638866","2.0037067","1.815598","-2.055857","1.579296","-1.8020128","0.5498229","-6.256979","-3.4984586","0.3840455","3.2887254","0.5831706","3.4278233","3.0498223","0.6030391","-2.4517345","-1.5464938","4.309739","2.1776772","4.4293184","-0.9835","-2.0386157","-1.1204476","-1.2007412","-2.2651603","-3.36593","4.299459","3.1361327","-2.0732136","-1.8593847","-0.9279372","0.3999378","0.9020721","-0.5428081","-4.417459","3.3150506","2.3839157","1.9145101"
"Bacteroides uniformis","2.812286","0.49676242","-1.0927798","-0.89610714","-2.1638772","1.7774326","-1.9421469","8.371501","0.883068","1.2315662","0.14907053","-3.4652462","-0.24641927","0.42224267","3.7717102","-1.1659372","9.531887","-2.0889738","-5.790862","0.23170917","1.0471532","-5.8247805","-6.9773035","-1.306578","-2.241084","-1.2117403","0.6698485","4.8731027","-0.2897796","-3.2931297","-2.1300635","-0.017532554","-3.052268","5.676817","-0.21457471","1.2386067","1.8675514","-1.0994991","3.3219981","1.9353416","1.6875663","-0.5447628","-1.7244456","-2.5781991","-1.3156476","3.2811131","-0.18867205","0.94607997","-0.8612559","1.5632935","-3.915331","-1.2414157","3.054078","-1.064235","0.19620271","-3.2653022","-0.70000374","-2.0638242","2.6495001","1.3505085","-1.9951228","0.06251561","-0.91502297","-1.2214127"
"Bacteroides ureolyticus","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides vulgatus","1.6185861","-0.18772732","0.13237318","-0.08909796","2.3837302","0.9713445","-1.7382193","3.955565","-0.7051698","-0.3552951","-0.19342397","-7.961637","-1.6647668","-1.3851422","3.4416523","0.7024575","2.1500173","2.5760543","2.407055","1.8831161","3.6095474","2.5537038","1.6955004","5.50179","-0.94303703","0.5061629","-2.6098425","-0.7633467","-3.1470513","2.2291713","-1.6770388","1.3246636","-3.4847977","4.372052","-4.6747313","-5.5068674","1.8403696","-1.9560734","-1.4517548","1.3302459","-2.2784867","2.942585","-1.3387182","-0.20739868","-4.959229","2.4585924","4.178747","1.3897488","0.8841269","-2.2432997","4.449985","3.164943","2.6238964","-1.8523211","1.3887769","-1.0389898","0.6613163","3.3633502","-2.6239927","-0.24775551","-1.0323037","4.9321704","5.916062","5.470728"
"Bacteroides xylanisolvens","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
"Bacteroides xylanolyticus","-0.3739113","0.044093657","-0.05987498","0.021210203","-0.010671483","-0.012037864","0.05995362","0.013329701","-0.007907608","0.008777956","0.007912894","0.020094682","0.011533446","-0.018043036","-0.005356353","0.00093421334","0.0009295466","-0.0034739873","-0.0052656312","0.0020705524","9.263899e-05","0.0008647328","-0.0010649229","-0.00016613583","-0.0020727639","-0.0009075982","-0.00015806657","0.00028025729","6.089424e-05","0.0009363112","0.00022134265","-0.0004145804","0.0002998967","-0.0005800115","-0.0007949219","-0.0006462318","-0.00031242805","0.00040358605","6.285008e-05","-0.0001065693","-1.4381098e-05","0.00032268857","-0.0006781413","0.0005155614","0.00010754536","1.8189854e-05","0.0006434759","0.00016218718","-0.0006604579","5.1493257e-06","0.0009830478","-0.00032286334","0.0005134368","0.00048009973","-0.000583878","-0.00027957352","0.00032066903","-0.00020720236","8.815656e-05","8.660287e-07","-0.0003217382","-0.00015190363","0.00062700134","0.000334446"
